	sex	days	col	bl	weight	melanoma	weightM	weightF	weightRes	daysM	daysF	daysRes
X54025	1	1	1	1	1	1	1	1	1	1	1	1
X45040	1	1	1	1	1	1	1	1	1	1	1	1
X48835	1	1	0.905826915351508	1	1	1	0.965368062015504	1	1	1	1	1
X15547	1	1	1	1	1	1	1	1	1	1	1	1
X47205	1	1	1	1	1	1	1	1	1	1	1	1
X40859	1	1	1	1	1	1	1	1	1	1	1	1
X31028	1	1	1	1	1	0.934672480141217	1	1	1	1	1	1
X49537	1	0.986457936560934	0.331142138364775	0.573576505576205	1	1	1	1	1	1	1	1
X12778	1	1	1	1	1	1	1	0.461287590361448	1	1	1	1
X23988	1	1	1	1	1	1	1	1	1	1	1	1
X587	1	1	1	1	1	1	1	1	1	1	1	1
X20726	1	1	1	1	1	1	1	1	1	1	1	1
X45450	1	1	1	1	1	1	1	1	1	1	1	1
X48151	1	1	1	1	1	1	1	1	1	1	1	1
X21322	1	1	1	1	1	1	1	1	1	1	1	1
X24220	1	1	1	1	1	1	1	1	1	1	1	1
X16231	1	1	1	1	1	1	1	1	1	1	1	1
X55787	1	0.77983018544936	1	1	0.33034025316455	1	0.328830000000006	1	0.293187563805097	0.508988337874659	1	0.816756911581569
X18522	1	1	1	1	1	1	1	1	1	1	1	1
X17719	1	1	1	1	1	1	1	0.927419487179489	1	1	1	1
X54670	1	1	1	1	1	1	1	1	1	1	1	1
X10762	1	1	1	1	1	1	1	1	1	1	1	1
X20745	1	1	1	1	1	1	1	1	1	1	1	1
X30763	1	1	1	1	1	1	1	1	1	1	1	1
X52703	1	1	1	1	1	1	1	1	1	1	1	1
X43332	1	1	1	1	1	1	1	1	1	1	1	1
X9988	0.956720372526194	1	1	1	1	1	1	1	1	1	1	1
X55985	1	1	1	1	1	1	1	1	1	1	1	1
X21134	0.207977791798099	0.448407480190176	0.0280310204081394	0.0111668292683039	1	1	1	1	1	1	1	1
X33307	1	1	1	1	1	1	1	1	1	1	1	1
X34444	0.215536984615389	1	1	1	1	1	1	1	1	1	1	1
X35182	1	1	1	1	1	1	1	1	1	1	1	1
X47427	1	1	1	1	1	1	1	1	1	1	1	1
X47614	1	1	1	1	1	1	1	1	1	1	1	1
X18162	1	1	1	1	1	1	1	1	1	1	1	1
X17721	1	1	1	1	1	1	1	1	1	1	1	1
X25856	1	1	1	1	1	1	1	1	1	1	1	1
X16190	1	1	1	1	1	1	1	1	1	1	1	1
X8068	1	1	0.0127177777777778	0.0127177777777778	1	1	1	1	1	1	1	1
X9033	1	1	1	1	1	1	1	1	1	1	1	1
X31862	1	0.55047	1	1	1	1	0.987059538307126	1	1	0.264999782608691	1	0.662036639999999
X33783	1	1	1	1	1	1	1	1	1	1	1	1
X34856	1	1	1	1	1	1	1	1	1	1	1	1
X16241	1	1	1	1	1	1	1	1	0.86000375565611	1	1	1
X35030	1	1	1	1	1	0.693671582799637	1	1	1	1	1	1
X21226	1	1	0.863675347826089	1	1	1	1	1	0.865173656922227	1	1	1
X12684	1	1	1	1	1	1	1	1	1	1	1	1
X17744	1	1	1	1	1	0.901476529326224	1	1	1	1	1	1
X10332	1	1	1	1	1	1	1	1	1	0.96969107377648	1	1
X43645	1	1	1	1	1	1	1	1	1	0.901476529326224	1	1
X39197	1	1	1	1	1	0.540430745098041	1	1	1	1	1	1
X9987	1	1	1	1	1	1	1	1	1	1	1	1
X49236	1	1	1	1	1	1	1	1	1	1	1	1
X42714	1	0.986093270651444	1	1	1	1	1	1	1	1	1	1
X44260	0.0127177777777778	1	1	0.670376063618294	1	0.21261919504644	1	1	1	1	1	1
X28826	1	1	1	1	1	1	1	1	1	1	1	1
X49034	1	1	1	1	1	1	1	1	1	1	1	1
X20622	1	1	1	1	1	1	1	1	1	1	1	1
X32882	0.801970065530797	1	1	1	1	1	1	1	1	1	1	1
X35805	1	1	1	1	1	1	1	1	1	1	1	1
X45577	1	1	1	1	1	1	1	1	1	1	0.774780651701667	1
X37381	1	0.934379657444005	1	1	1	1	1	0.605360368239356	1	1	1	1
X33694	1	1	1	1	1	1	1	1	1	1	1	1
X21546	1	1	1	1	1	1	1	1	1	1	1	1
X53496	0.0127177777777778	1	1	0.838734401913875	1	1	1	1	1	1	1	1
X14677	1	1	1	1	1	1	1	1	1	1	1	1
X7024	1	0.998964124513619	1	1	1	1	1	1	1	1	0.758618295964126	1
X40969	1	1	1	1	1	1	1	1	1	1	1	1
X54368	1	1	1	1	1	1	1	1	1	1	1	1
X33650	1	1	1	1	1	1	1	1	1	1	1	0.957449763033175
X41342	1	1	1	1	1	1	1	0.860076033426186	1	1	0.28417655172414	0.963360985442328
X53702	1	1	1	1	1	0.998156351875808	1	1	1	1	1	1
X31013	1	1	1	1	1	1	1	1	1	1	1	1
X4970	1	1	1	1	1	1	1	0.976830402753873	1	1	1	1
X53189	1	1	1	1	1	1	1	1	1	1	1	1
X4315	1	1	1	1	1	1	1	1	1	1	1	1
X22512	0.614235775862067	1	1	1	1	1	1	1	1	1	1	1
X48649	0.365010236220477	0.788396680497923	1	1	1	0.914168264150944	1	1	1	1	1	1
X22228	1	1	1	1	1	1	1	1	1	1	1	1
X34467	1	1	1	1	1	1	1	1	1	1	1	1
X14046	1	1	1	0.172925179856123	1	0.332626972860124	1	1	1	1	1	1
X11150	1	1	1	1	1	1	1	1	1	1	1	1
X40837	1	1	1	1	1	0.88720850551655	1	1	1	1	1	1
X16646	1	1	1	1	1	1	1	1	1	1	1	1
X46351	1	1	1	1	1	1	1	1	1	1	1	1
X47940	1	1	1	1	1	1	1	1	1	0.930921011984022	1	1
X36902	1	1	1	1	1	1	1	1	1	1	1	1
X28539	1	1	1	1	1	1	1	1	1	1	1	1
X38825	1	1	1	1	1	1	1	1	1	1	1	1
X26143	1	1	1	1	1	1	1	1	1	1	1	1
X5343	1	1	1	1	1	1	1	1	1	1	1	1
X8556	1	1	1	1	1	1	1	1	1	1	1	1
X164	1	1	1	1	1	1	1	1	1	1	0.97417909186906	1
X17017	1	1	1	1	1	1	1	1	1	1	1	1
X37204	1	1	1	1	1	1	1	1	1	1	1	1
X42809	1	1	1	1	1	1	1	1	1	1	1	1
X38346	0.0199060869565416	1	0.0127177777777778	0.0127177777777778	1	0.955492173913045	1	1	1	1	1	1
X52857	1	1	1	1	1	1	1	1	1	1	1	1
X13060	1	1	1	1	1	1	1	1	1	1	1	1
X11506	1	1	1	1	1	1	1	1	1	1	1	1
X31760	1	1	1	1	1	1	1	1	1	1	1	1
X35162	1	1	1	1	1	1	1	1	1	1	1	1
X29201	1	1	1	1	1	1	1	1	1	1	1	1
X23037	1	1	1	1	1	0.965408571428571	1	1	1	1	1	1
X29894	1	1	1	1	1	1	1	1	1	1	1	1
X24793	1	1	1	1	1	1	1	1	1	1	1	1
X49767	1	1	1	1	1	1	1	1	1	1	1	1
X6849	1	1	1	1	1	1	1	1	1	1	1	1
X29928	1	1	1	1	1	1	1	1	1	1	1	1
X35573	1	1	1	1	1	1	1	1	1	1	1	1
X53908	1	1	1	1	1	1	1	0.860564882418811	1	1	1	1
X43495	1	1	1	1	1	1	1	1	1	1	1	1
X23524	1	1	1	1	1	1	1	1	1	1	1	1
X7866	1	1	1	1	1	1	1	1	1	1	0.99659847108788	1
X22836	1	1	1	1	1	1	0.820566342962508	1	1	1	1	1
X15691	1	1	1	1	1	1	1	1	1	1	1	1
X37733	1	1	1	1	1	1	1	1	1	1	1	1
X15225	1	1	1	1	1	0.959072959381045	1	1	1	1	1	1
X2144	1	1	1	1	1	1	1	1	1	1	1	1
X18806	1	1	1	1	1	1	1	1	1	1	1	1
X51160	1	1	1	1	1	1	1	1	1	1	0.773351478260869	1
X48435	1	1	1	1	1	1	1	0.957496768149882	1	1	0.976986657534247	0.974771796322488
X45810	1	1	1	0.814319549718573	1	1	1	1	1	1	1	1
X43053	1	1	1	1	0.475217868613135	1	0.439076065573772	1	0.694973321067158	1	1	1
X20215	1	0.879221071975497	1	1	1	1	1	1	1	0.850009485251589	1	0.801370407358738
X11068	1	1	1	1	1	1	1	1	1	1	1	1
X40850	1	1	1	1	1	1	1	1	1	1	1	1
X5032	1	1	1	1	1	1	1	1	1	1	1	1
X35036	1	1	1	1	1	1	1	1	1	1	1	1
X29388	1	1	1	1	1	1	1	1	1	1	1	1
X19358	1	1	1	1	1	1	1	1	1	1	1	1
X31881	1	1	1	1	1	1	1	1	1	1	1	1
X33010	1	1	1	1	1	1	1	1	1	1	1	1
X55318	1	1	1	1	1	0.86589838550247	1	1	1	1	1	1
X46016	1	1	1	1	1	1	1	1	1	1	1	1
X24656	1	1	1	1	1	1	1	1	1	1	1	1
X41932	1	1	1	1	1	1	1	1	1	1	1	1
X45367	1	1	1	1	1	0.613888360128618	1	1	1	1	1	1
X51440	1	1	1	1	1	1	1	1	1	1	1	1
X42674	1	1	1	1	0.540430745098041	1	1	0.420273641025644	0.323003604395609	1	1	1
X21397	1	1	1	1	1	1	1	1	1	1	0.927987526881719	1
X23533	1	1	1	1	1	1	1	1	1	1	1	1
X10476	1	1	1	1	1	1	1	1	1	1	1	1
X7127	1	1	1	1	1	1	1	0.959676110260336	0.952225575364669	1	1	1
X53641	0.437441188118809	1	1	1	1	1	1	1	1	1	1	1
X51631	1	1	1	1	1	1	1	1	1	1	1	1
X51386	1	1	1	1	1	1	1	1	1	1	1	1
X31997	1	1	1	1	0.957447859649123	1	1	1	1	1	1	1
X47317	1	1	1	1	1	1	1	1	1	1	1	1
X8388	1	1	1	1	1	1	1	1	1	1	1	1
X26500	1	1	1	1	1	1	1	1	1	1	1	1
X12749	1	1	1	1	1	1	1	1	1	1	1	1
X39923	1	1	1	1	1	1	1	1	1	1	1	1
X22406	1	1	1	1	1	1	1	1	1	1	0.699717735849058	1
X25035	1	1	1	1	1	1	1	1	1	1	1	1
X22771	1	1	1	1	1	1	1	1	1	1	1	1
X3792	1	1	1	1	1	1	1	1	1	1	1	1
X55873	1	1	1	1	1	1	1	1	1	1	1	1
X2859	1	1	1	1	1	1	1	1	1	1	1	1
X35066	1	1	1	1	1	1	1	1	1	1	1	1
X18223	1	1	1	1	1	0.934902290076336	1	1	1	1	1	1
X23089	1	1	1	1	1	1	1	1	1	1	1	1
X48345	1	1	0.928437788764045	1	1	1	0.78857337062937	1	0.735854593262123	1	1	1
X54591	1	1	1	1	1	1	1	1	1	1	1	1
X10753	1	1	1	1	1	1	1	1	1	1	1	1
X6983	1	1	1	1	1	1	1	1	1	1	1	1
X24134	1	1	1	1	1	1	1	1	1	1	1	1
X48337	1	1	1	1	1	1	1	1	1	1	1	1
X21103	1	1	1	1	1	1	1	1	1	0.996119524438572	1	1
X38133	1	1	0.574843555555556	0.749477808219179	1	1	1	1	0.937135098882201	1	1	1
X29588	1	1	1	1	1	1	1	1	0.977171157819736	1	1	1
X23710	1	1	1	1	1	1	1	0.976725333333333	1	1	1	1
X44938	1	1	1	1	1	1	1	1	1	1	1	1
X6191	1	1	1	1	1	1	1	1	1	1	1	1
X28859	1	1	1	1	1	1	1	1	1	1	1	1
X32808	1	1	1	1	1	0.976630835913314	1	1	1	1	1	1
X5946	1	1	1	1	1	1	1	1	1	1	1	1
X7254	1	1	1	1	1	1	1	1	1	1	0.861938058690746	1
X14331	1	1	1	1	1	1	1	1	1	1	1	1
X31552	1	1	1	1	1	1	1	1	1	1	1	1
X38011	1	1	1	1	1	1	1	1	1	1	1	1
X38954	1	1	1	1	1	1	1	1	1	1	1	1
X31272	1	1	1	1	1	1	1	1	1	1	1	1
X11895	1	1	1	1	1	1	1	1	1	1	1	1
X46151	1	1	1	1	1	0.933587692307692	1	1	1	0.898457879824134	1	1
X54540	1	1	1	1	1	1	1	1	1	1	1	1
X51355	1	1	1	1	1	1	1	1	1	1	1	1
X14455	1	1	1	1	1	1	1	1	0.820555413070282	1	1	1
X3819	1	1	1	1	1	1	1	0.965497680722893	1	1	1	1
X13411	1	1	0.185353910034603	0.232257026239077	1	0.62732196037539	1	1	1	1	1	1
X32970	1	1	1	1	1	1	1	1	1	1	1	1
X7543	1	1	1	1	1	1	1	1	1	1	1	1
X31439	1	1	1	1	1	1	1	1	1	1	1	1
X49857	1	0.802344361493122	1	1	1	1	1	1	1	0.862252965964345	1	0.905617582417581
X40659	1	1	1	1	0.860294041831542	1	0.867791822503964	1	0.377455877862595	1	1	1
X12302	1	1	1	1	1	0.890690235353031	1	1	1	1	1	1
X16533	1	1	1	1	1	1	0.749573414634146	1	1	1	1	1
X12482	1	1	1	1	1	1	1	1	1	1	1	1
X46947	1	1	1	1	1	1	1	1	1	1	1	1
X53270	1	1	1	1	1	1	1	1	1	1	1	1
X34940	1	1	1	1	1	1	1	1	1	1	1	1
X29875	1	1	1	1	1	1	1	1	1	1	1	1
X8403	1	1	1	1	1	1	1	1	1	1	0.995495309295401	1
X17012	1	1	1	1	0.292033457943932	1	0.372435230769237	1	0.364841249999993	1	1	1
X54969	1	1	1	1	1	1	1	1	1	1	1	1
X34065	1	1	1	1	1	1	1	1	1	1	1	1
X1622	1	1	1	1	1	1	1	1	1	1	1	1
X21893	1	1	0.850614350086656	0.86196142088267	1	1	1	1	1	1	1	1
X8060	1	1	1	1	1	1	1	1	1	1	1	1
X3685	1	1	1	1	1	1	1	1	1	1	1	1
X4457	1	1	1	1	1	1	1	1	1	1	1	1
X13002	1	1	1	1	1	1	1	1	1	1	1	1
X12524	1	1	1	1	1	1	1	1	1	1	1	1
X43752	1	1	1	1	1	0.512285837837835	1	1	1	1	1	1
X47622	1	1	1	1	1	1	1	1	1	1	1	1
X47580	1	1	1	1	1	0.998759447731754	1	1	1	1	1	1
X46442	1	1	0.934902290076336	1	1	1	1	1	1	1	1	1
X46510	1	1	1	0.61307330472103	1	1	1	1	1	1	1	1
X38226	1	1	1	1	1	0.809957404580153	1	1	1	1	1	1
X50096	1	1	1	1	1	1	1	1	1	1	1	1
X33809	1	1	1	1	1	1	1	1	1	1	1	1
X54619	1	1	0.0127177777777778	0.0127177777777778	1	0.88549527931555	1	1	1	1	1	1
X52553	1	1	1	1	1	1	1	1	1	1	1	1
X10914	1	1	1	0.606650962627409	1	1	1	1	1	1	1	1
X54394	1	1	1	1	1	1	1	1	1	1	1	1
X16078	1	0.698420804289541	1	1	1	1	1	1	1	0.183135999999996	1	0.744167182662539
X9375	1	1	0.0127177777777778	0.0111668292683039	1	1	1	1	1	1	1	1
X8478	1	1	1	1	1	1	1	1	1	1	1	1
X15570	1	1	1	1	1	1	1	1	1	1	1	1
X13559	1	0.93380031662269	1	1	1	1	1	1	1	0.61307330472103	1	0.956720372526194
X26979	1	1	1	1	1	1	1	1	1	1	1	1
X11909	0.432784079601993	1	1	1	0.421528551724139	1	0.952656525974026	0.475677922077925	1	1	1	1
X53280	1	1	1	1	0.972951261715934	1	0.95055416700611	1	0.976155635319454	1	1	1
X44085	1	1	1	1	1	1	1	1	1	1	1	1
X9037	1	1	1	1	1	1	1	0.950424283965727	1	1	1	1
X15349	1	1	1	1	1	1	1	1	1	1	1	1
X37303	1	1	1	1	1	1	1	1	1	1	1	1
X23325	1	1	1	1	0.421528551724139	1	1	0.172925179856123	1	1	1	1
X14410	1	1	1	1	1	1	1	1	1	1	1	1
X27450	1	1	1	1	1	1	1	1	1	1	1	1
X23272	1	1	1	1	1	1	1	1	1	1	1	1
X44181	1	1	1	0.856393245864232	1	1	1	1	1	1	1	1
X20328	1	1	1	1	1	1	1	1	1	1	1	1
X16029	1	1	1	1	1	1	1	1	1	1	1	1
X54533	1	1	1	1	0.809735939470368	1	1	1	1	1	1	1
X30836	1	1	1	1	1	1	1	0.957269224745496	1	1	1	1
X38379	1	1	1	0.791848107382549	1	1	1	1	1	1	1	1
X35333	0.0111668292683039	1	0.0803655319148929	0.0127177777777778	1	1	1	1	1	1	1	1
X2229	1	1	1	1	1	1	1	1	1	1	1	1
X33326	0.74215254502741	1	0.788223857729139	0.78569591004919	1	1	1	1	1	1	1	1
X45822	1	0.95712085375494	1	1	1	1	1	1	1	1	1	0.950596835236541
X30028	1	1	1	1	0.861502266666668	1	1	1	1	1	1	1
X30252	1	1	1	1	1	1	1	1	1	1	1	1
X32250	1	1	0.996757394435353	1	1	1	1	1	1	1	1	1
X51979	1	1	1	1	1	1	1	1	1	1	1	1
X40722	1	1	1	1	1	1	1	1	0.452878885448921	1	1	1
X54753	1	1	1	1	1	1	1	1	1	0.933402838709676	1	0.996244120171673
X15443	1	1	1	1	1	1	1	1	1	1	1	1
X5559	1	1	1	1	1	1	1	1	1	1	1	1
X11768	1	1	0.84212271707029	1	1	1	1	1	1	1	1	1
X22898	1	1	1	1	1	1	1	1	1	1	1	1
X19525	1	1	1	1	1	1	1	1	1	1	1	1
X43600	1	1	1	1	1	1	1	1	1	1	1	1
X53579	1	1	1	1	1	1	1	1	1	1	1	0.998028543499511
X17484	1	1	1	1	1	1	1	1	1	1	0.822935177478582	1
X15008	1	1	1	1	1	1	1	1	1	1	0.683517507082153	1
X17285	1	1	1	1	1	1	1	1	1	1	1	1
X48589	0.0127177777777778	1	1	0.0127177777777778	0.0280310204081394	1	1	1	1	1	1	1
X15893	1	1	1	1	1	1	1	1	1	1	1	1
X17326	1	1	1	1	1	1	1	1	1	1	1	1
X52400	1	1	1	1	1	1	1	1	1	1	1	1
X32910	1	1	1	1	1	1	1	1	1	1	1	1
X4023	1	1	1	1	1	1	1	1	1	1	1	1
X47953	1	1	1	1	1	0.871698519685039	1	1	1	1	1	1
X38356	1	1	1	1	1	1	1	1	1	1	1	1
X24842	1	1	1	1	1	1	1	1	1	1	1	1
X53240	1	1	1	1	1	1	1	1	1	1	1	1
X34682	1	1	1	1	1	1	1	1	1	1	1	1
X37568	1	1	1	1	1	1	1	1	1	1	1	1
X6850	1	1	1	1	1	1	1	1	1	1	1	1
X25097	1	1	1	1	1	1	1	1	1	1	1	1
X23491	1	1	1	1	1	1	1	1	1	1	1	1
X34516	1	1	1	1	1	1	1	1	1	1	1	1
X29345	1	1	1	1	1	1	1	1	1	1	1	0.999085536466775
X42404	1	1	1	1	1	1	1	1	1	1	1	1
X29081	1	1	1	1	1	0.75088518072289	1	1	1	1	1	1
X8145	1	1	1	1	1	1	1	1	1	1	1	1
X41154	1	1	1	1	1	1	1	1	1	1	1	1
X2342	1	1	1	1	1	1	1	1	1	1	1	1
X19191	0.0875282352941304	1	1	0.891173306653325	1	1	1	1	1	1	1	1
X17457	1	1	1	1	1	1	1	1	1	1	1	1
X36205	1	1	1	1	1	1	1	1	1	1	1	1
X14423	1	1	1	1	1	1	1	1	1	1	0.250080672268901	1
X46477	1	1	1	1	1	1	1	1	1	1	1	1
X13371	1	1	0.633384870466323	0.280869426433911	1	1	1	1	1	1	1	1
X35750	1	1	1	1	1	1	1	1	1	1	1	1
X26650	1	1	1	1	1	1	1	1	1	1	1	1
X36323	1	1	1	1	1	1	1	1	1	1	1	1
X25166	1	1	1	1	1	1	1	0.998636211772444	1	1	1	1
X11399	1	1	1	1	1	1	1	1	1	1	1	1
X14896	1	1	1	1	1	1	1	1	1	1	1	1
X10453	1	1	1	1	1	1	1	1	1	1	1	1
X34767	1	1	1	1	1	1	1	1	1	1	1	1
X46315	1	1	1	1	1	1	1	1	1	1	1	1
X1841	1	0.979550159918339	1	1	1	1	1	1	1	0.934566148501955	1	1
X20925	1	1	1	1	0.784176203246294	1	1	1	1	1	1	1
X49674	0.0127177777777778	0.669081029702968	1	0.0127177777777778	0.0127177777777778	1	1	1	1	1	1	1
X4216	1	1	1	1	1	0.865370690226392	1	1	1	1	1	1
X15097	1	1	1	1	1	1	1	1	1	1	1	1
X33224	1	1	1	1	1	1	1	1	1	1	0.979550159918339	1
X19634	1	1	1	1	1	1	1	1	1	1	1	1
X30567	1	1	1	1	1	1	1	1	1	1	0.939836909015371	1
X20055	1	1	1	1	1	1	1	1	1	1	1	1
X33583	1	0.678835846153843	1	1	1	1	1	1	1	0.564957283018867	1	0.805681380191695
X7495	1	1	1	1	1	1	1	1	1	1	1	1
X44124	1	1	1	1	1	1	1	1	1	1	1	1
X12581	1	1	1	1	1	1	1	1	1	1	1	1
X28461	1	1	1	1	1	1	0.834933672727271	1	0.788715966386553	1	0.966102907488987	1
X17857	1	1	1	1	1	1	1	1	1	1	1	1
X24457	1	1	1	0.806274077922077	0.73395046079224	1	0.734777365853656	1	0.46463287833828	1	1	1
X41498	1	1	1	1	1	1	1	1	1	1	1	1
X32679	1	1	1	1	1	1	1	1	1	1	1	1
X33155	1	1	1	1	1	1	1	0.790474775510206	1	1	1	1
X36210	1	1	1	1	1	1	1	1	1	1	1	1
X42454	1	1	1	1	1	1	1	1	1	1	1	1
X44676	1	1	1	1	1	1	1	1	1	1	1	1
X17610	1	1	1	1	1	1	1	1	1	1	1	1
X49666	1	1	1	1	1	1	1	1	1	1	1	1
X19854	1	1	1	1	1	1	1	1	1	1	1	1
X4349	1	1	1	1	1	1	1	0.933327362494585	1	1	1	1
X48877	1	1	1	1	1	1	1	1	1	1	1	1
X1634	1	1	1	1	1	1	1	1	1	1	1	1
X20090	1	1	1	1	1	1	1	1	1	1	1	1
X33390	1	1	1	1	1	0.282183564356435	1	1	1	1	1	1
X54706	1	1	1	1	1	1	1	0.860687320113316	1	1	1	1
X1848	1	1	1	1	1	0.935875940042825	1	1	1	1	1	1
X24301	1	1	1	1	0.972227952329361	1	0.698420804289541	1	0.688672980501395	1	1	1
X51371	1	1	1	1	1	1	1	1	1	1	1	1
X22691	1	1	1	1	1	1	1	1	1	1	1	1
X13288	1	1	1	1	1	1	1	1	1	1	1	1
X45834	1	1	1	1	1	1	1	1	1	1	1	1
X36351	1	1	1	1	1	1	1	1	1	1	1	1
X14683	1	1	1	1	1	0.933658010471203	1	1	1	1	1	1
X9384	1	1	1	1	1	1	1	1	1	1	1	1
X22513	1	1	1	1	1	1	1	1	1	1	1	1
X28046	1	1	1	1	1	1	1	1	1	1	1	1
X49227	1	1	1	1	1	1	1	1	1	1	1	1
X50493	1	1	1	1	0.999166722907203	1	1	0.893467960396039	1	1	1	1
X9178	1	1	1	1	1	1	1	1	1	1	1	1
X21955	1	1	1	1	1	1	1	1	1	1	1	1
X40780	1	1	1	1	1	1	1	1	1	1	1	1
X38288	1	1	1	1	1	1	1	1	1	1	1	1
X51476	1	1	1	0.957171750000001	1	1	1	1	1	0.855403411562679	1	1
X34555	1	1	1	1	1	1	1	1	1	1	1	1
X5383	1	1	1	1	1	1	1	1	1	1	1	1
X20792	1	1	1	1	1	1	0.954332366230677	1	1	1	1	1
X1996	1	1	1	1	1	1	1	0.996801046093494	1	1	1	1
X52624	1	1	1	1	1	1	1	1	1	1	1	1
X15489	1	1	1	1	1	1	1	1	1	1	1	1
X38261	1	1	1	1	1	0.761252540861815	1	1	1	1	1	1
X14558	1	1	1	1	1	1	1	1	1	1	1	1
X27140	1	0.997817907510659	1	1	0.976248416666666	1	1	1	1	1	1	0.741333375295041
X6143	1	1	1	1	1	1	1	1	1	1	1	1
X10651	0.0624327272727464	1	1	0.688036505576209	1	1	1	1	1	1	1	1
X32349	1	1	1	1	0.913739999999998	1	1	0.510643799185893	1	1	1	1
X49294	1	1	1	1	1	1	1	1	1	1	1	1
X11418	1	1	1	1	1	1	1	1	1	1	1	1
X45103	1	1	1	1	1	1	1	1	1	1	1	1
X33431	1	1	0.974103148813804	1	1	1	1	1	1	1	1	1
X18170	1	1	1	1	1	1	1	1	1	1	1	1
X55511	1	1	1	1	1	1	1	1	1	1	1	1
X54114	1	1	1	1	1	1	1	0.87815213114754	1	1	1	1
X15909	1	1	1	1	1	1	1	1	1	0.965740340993328	1	1
X8031	1	1	1	1	1	1	1	1	1	1	1	1
X5243	1	1	1	1	1	1	1	1	1	0.682246084507044	1	1
X13982	1	1	1	1	1	1	1	1	1	1	1	1
X38192	1	1	1	1	1	1	1	1	1	1	1	1
X33382	1	1	1	1	1	1	1	1	1	1	1	1
X8135	1	1	1	1	1	1	1	0.899869377431905	0.911827208976156	1	1	1
X50039	1	1	1	0.913758993006993	0.849895341830824	1	0.761937869822486	1	1	1	1	1
X43046	1	1	1	1	1	1	1	1	1	1	1	1
X30541	1	1	1	1	1	1	1	1	1	1	1	1
X51698	1	1	1	1	1	1	1	1	1	1	1	1
X30248	1	1	1	1	1	1	1	1	1	1	1	1
X16785	1	1	1	1	1	1	1	1	1	1	1	1
X8436	1	1	1	1	1	1	1	1	1	1	1	1
X13408	1	1	1	1	1	1	1	1	1	1	1	1
X13337	1	1	1	1	1	1	1	1	1	1	1	1
X12532	1	1	1	1	1	1	1	1	1	1	1	1
X24837	1	1	1	1	1	1	0.988715294117648	1	1	1	1	1
X46712	1	1	1	1	1	1	1	1	1	1	1	1
X23906	1	1	1	1	1	1	1	1	1	1	1	1
X31744	1	1	1	1	1	1	1	1	1	1	1	1
X24019	1	1	1	1	1	1	1	1	1	1	1	1
X39635	1	1	1	1	1	1	1	0.836199638336347	1	1	1	1
X41353	1	1	1	0.270488593350381	1	1	1	1	1	1	1	1
X51880	1	1	1	1	1	1	1	1	1	1	1	1
X702	1	1	1	1	1	1	1	1	1	1	1	1
X6799	1	1	1	1	1	1	1	1	1	1	1	1
X25673	1	1	1	1	1	1	1	1	1	1	1	1
X26792	1	1	1	1	1	1	1	1	1	1	1	1
X23645	1	1	1	1	1	1	0.936938927817645	1	1	1	1	1
X20874	0.74215254502741	1	1	1	1	1	1	1	0.80644614790997	1	1	1
X15166	1	1	1	1	1	1	1	1	1	1	1	1
X33817	1	1	1	1	1	1	1	1	1	1	1	1
X41359	1	0.999126471734894	1	1	1	0.395257553956832	1	1	1	1	1	0.730717206982546
X45646	1	1	1	1	1	1	1	1	1	1	1	1
X7106	0.0555759537572369	1	1	0.591491724969846	1	0.152030839694663	1	1	1	1	1	1
X38502	1	1	1	1	1	1	1	1	1	1	1	1
X22660	1	1	1	1	1	1	1	1	1	1	1	1
X3181	1	1	1	1	1	1	1	1	1	1	1	1
X16388	1	1	1	1	1	1	1	1	1	1	1	1
X48860	1	1	1	1	1	1	1	1	1	1	1	1
X38631	1	1	1	1	1	1	1	1	1	1	1	1
X52231	1	1	1	1	1	1	1	1	1	1	1	1
X18703	1	1	1	1	1	1	1	1	1	1	1	1
X7414	1	1	1	1	1	1	1	1	1	1	1	1
X17528	1	1	1	1	1	0.620487295864261	1	1	1	1	1	1
X51913	1	1	1	1	1	1	1	1	1	1	1	1
X5574	1	1	1	0.5501087755102	1	1	1	1	1	1	1	1
X19643	1	1	1	1	1	1	1	1	1	1	1	1
X4769	1	1	1	1	1	1	1	1	1	1	1	1
X42147	1	1	1	1	1	1	1	1	1	1	1	1
X4903	1	1	1	1	1	1	1	1	1	0.635993347022589	1	1
X25470	1	1	1	1	1	1	0.928352357142856	1	0.741247635506676	1	1	1
X45422	1	1	1	1	1	1	1	0.914613271202238	1	1	1	1
X66	1	1	1	1	1	1	1	1	1	1	1	1
X24012	1	1	1	1	1	1	1	1	1	1	1	1
X3130	1	1	0.933327362494585	1	1	0.834607058823527	1	1	1	0.933442755013077	1	1
X25214	1	1	1	1	1	1	1	1	1	1	1	1
X1696	1	1	1	1	1	1	1	1	1	1	1	1
X13929	1	1	1	1	1	1	1	1	1	1	1	1
X3469	1	1	1	1	1	1	1	1	1	1	1	1
X43864	1	1	1	1	1	1	1	1	1	1	1	1
X48542	1	1	1	1	1	0.788132058212059	1	1	1	1	1	1
X16993	1	1	1	1	1	1	1	1	1	1	1	1
X33724	1	1	1	1	1	1	1	1	1	1	1	1
X44669	1	1	1	1	1	1	1	1	1	1	1	1
X39260	1	1	1	1	1	1	1	1	1	1	1	1
X23731	1	1	1	1	1	1	1	1	1	1	1	1
X219	1	1	1	0.933442755013077	1	1	1	1	1	1	1	1
X28254	1	1	1	1	1	1	1	1	1	1	1	1
